0.0001 292.998
0.0003 292.998
0.0005 292.998
0.0007 292.998
0.0009 292.998
0.0011 292.998
0.0013 292.998
0.0015 292.998
0.0017 292.998
0.0019 292.998
0.0021 292.998
0.0023 292.998
0.0025 292.998
0.0027 292.998
0.0029 292.998
0.0031 292.998
0.0033 292.998
0.0035 292.998
0.0037 292.998
0.0039 292.998
0.0041 292.998
0.0043 292.998
0.0045 292.998
0.0047 292.998
0.0049 292.998
0.0051 292.998
0.0053 292.998
0.0055 292.998
0.0057 292.998
0.0059 292.998
0.0061 292.998
0.0063 292.998
0.0065 292.998
0.0067 292.998
0.0069 292.999
0.0071 293
0.0073 293.002
0.0075 293.005
0.0077 293.01
0.0079 293.019
0.0081 293.034
0.0083 293.058
0.0085 293.099
0.0087 293.164
0.0089 293.268
0.0091 293.431
0.0093 293.684
0.0095 294.068
0.0097 294.641
0.0099 295.479
