0 921.182
0.000149254 921.182
0.000298507 921.182
0.000447761 934.638
0.000597015 955.757
0.000746269 985.06
0.000895522 1020.04
0.00104478 1053.88
0.00119403 1076.81
0.00134328 1081.16
0.00149254 1067.29
0.00164179 1044.19
0.00179104 1022.9
0.0019403 1009.3
0.00208955 1002.94
0.00223881 1000.72
0.00238806 1000.13
0.00253731 1000.02
0.00268657 1000
0.00283582 1000
0.00298507 1000
0.00313433 1000
0.00328358 1000
0.00343284 1000
0.00358209 1000
0.00373134 1000
0.0038806 1000
0.00402985 1000
0.0041791 1000
0.00432836 1000
0.00447761 1000
0.00462687 1000
0.00477612 1000
0.00492537 1000
0.00507463 1000
0.00522388 1000
0.00537313 1000
0.00552239 1000
0.00567164 1000
0.0058209 1000
0.00597015 1000
0.0061194 1000
0.00626866 1000
0.00641791 1000
0.00656716 1000
0.00671642 1000
0.00686567 1000
0.00701493 1000
0.00716418 1000
0.00731343 1000
0.00746269 1000
0.00761194 1000
0.00776119 1000
0.00791045 1000
0.0080597 1000
0.00820896 1000
0.00835821 1000
0.00850746 1000
0.00865672 1000
0.00880597 1000
0.00895522 1000
0.00910448 1000
0.00925373 1000
0.00940299 1000
0.00955224 1000
0.00970149 1000
0.00985075 1000
0.01 1000
0.01 1.66957e-05
